prompt,actual_answer,response,most_similar_answer,is_most_similar_actual,question,cosine_similarity_with_actual_answer,bleu_score
,"Acalculous cholecystitis is a type of inflammation of the gallbladder that occurs without the presence of gallstones. It is likely due to a combination of factors, including cholestasis (a condition in which bile flow is reduced or blocked) and gallbladder ischemia (a lack of blood flow to the gallbladder). These factors can cause damage to the gallbladder wall, leading to inflammation and swelling. In addition, the reduced bile flow can lead to the accumulation of mucus and sludge in the gallbladder, which can promote the growth of enteric organisms such as E. coli and Klebsiella. These organisms can then cause a secondary infection, leading to further inflammation and potential complications. If you experience symptoms of cholecystitis, such as abdominal pain, fever, and nausea, it is important to seek medical attention promptly to prevent complications."," Acalculous cholecystitis is a condition in which the gallbladder becomes inflamed but does not contain stones. It is likely caused by trauma to the gallblader, and it can lead to secondary infection by enteric organisms due to damage and inflammation of the bile ducts..","Acalculous cholecystitis is a type of inflammation of the gallbladder that occurs in the absence of gallstones or other obstructions in the bile ducts. This condition is typically seen in critically ill patients and can be caused by a variety of factors, including gallbladder stasis, hypoperfusion, or infection. In some cases, acalculous cholecystitis may be associated with underlying medical conditions such as diabetes, cardiovascular disease, or liver disease. Symptoms of acalculous cholecystitis can include abdominal pain, fever, nausea, and vomiting, and treatment may involve antibiotics, pain management, and in some cases, surgical removal of the gallbladder.",False,"What are the likely causes of acalculous cholecystitis, and how does it lead to secondary infection by enteric organisms?",0.859898194386302,0.07310867102834369
,"Palivizumab is a monoclonal antibody that can be used as prophylaxis against respiratory syncytial virus (RSV) in high-risk infants who are under the age of 2. RSV is a common respiratory virus that can cause serious illness, especially in premature infants and those with underlying health conditions. Palivizumab works by binding to RSV and preventing it from entering and infecting cells in the respiratory tract. It is typically given as a monthly injection during RSV season, which typically runs from November to April. Palivizumab can help reduce the risk of severe RSV infection in high-risk infants, but it is not a substitute for good hygiene practices, such as washing hands frequently and avoiding contact with sick individuals.", Palivizumab is a humanized monoclonal antibody that can be used to prevent RSV in high-risk infants under the age of 2. It is specifically indicated for the prevention of severe RSV disease in pediatric patients with chronic lung disease and/or cardiac disease..,"Palivizumab is used as prophylaxis for respiratory syncytial virus (RSV) pneumonia in premature infants. RSV is a common respiratory virus that can cause serious illness in young children, especially premature infants with underdeveloped lungs. Palivizumab is a monoclonal antibody that can help prevent RSV infection in these high-risk infants. It is typically administered as a monthly injection during RSV season, which typically occurs from November to April. If you have questions or concerns about RSV prophylaxis or your child's health, it is important to speak with a healthcare provider for guidance.",False,"What is palivizumab, and how can it be used to prevent RSV in high-risk infants under the age of 2?",0.892680648782778,0.11007208364630906
,"A medical condition that may be suggested by a patient who presents with anaphylaxis following a blood transfusion is IgA deficiency. IgA deficiency is a condition in which the body does not produce enough immunoglobulin A (IgA), a type of antibody that helps to fight infections. People with IgA deficiency may develop antibodies against IgA, which can lead to an allergic reaction when they are exposed to blood products or other substances that contain IgA. Treatment for IgA deficiency may involve avoiding triggers, such as blood products that contain IgA, and managing symptoms with medications such as epinephrine. It is important to seek medical attention if you experience any symptoms of an allergic reaction, especially following a blood transfusion or other medical procedure."," A patient who presents with anaphylaxis following a blood transfusion may be suggestive of acute hemolytic reaction. This is a rare but potentially life-threatening complication of blood transfusion in which the patient's immune system recognizes the transfused red blood cells as foreign and attacks them, leading to symptoms such as fever, chills, nausea, and flank pain..","A medical condition that may be suggested by a patient who presents with anaphylaxis following a blood transfusion is IgA deficiency. IgA deficiency is a condition in which the body does not produce enough immunoglobulin A (IgA), a type of antibody that helps to fight infections. People with IgA deficiency may develop antibodies against IgA, which can lead to an allergic reaction when they are exposed to blood products or other substances that contain IgA. Treatment for IgA deficiency may involve avoiding triggers, such as blood products that contain IgA, and managing symptoms with medications such as epinephrine. It is important to seek medical attention if you experience any symptoms of an allergic reaction, especially following a blood transfusion or other medical procedure.",True,What medical condition may be suggested by a patient who presents with anaphylaxis following a blood transfusion?,0.7012142022361414,0.09369940187685677
,"Cirrhosis leads to increased intrasinusoidal pressure and shrinkage of hepatocyte endothelial fenestrations. The liver sinusoids are small blood vessels that transport blood through the liver, and cirrhosis can cause damage to these vessels. As a result, the pressure within the sinusoids can increase, leading to a reduction in blood flow and the development of portal hypertension. In addition, the endothelial cells that line the sinusoids may undergo changes, including the shrinkage of their fenestrations or small pores. This can affect the exchange of nutrients, hormones, and other substances between the blood and the liver cells, which can contribute to further liver damage. Treatment for cirrhosis may involve medications, lifestyle changes, or other interventions to manage the underlying causes of the condition and prevent further liver damage.", Cirrhosis causes increased pressure within the liver sinusoids and remodeling of the structure of hepatocyte endothelial fenestrations..,"Cirrhosis leads to increased intrasinusoidal pressure and shrinkage of hepatocyte endothelial fenestrations. The liver sinusoids are small blood vessels that transport blood through the liver, and cirrhosis can cause damage to these vessels. As a result, the pressure within the sinusoids can increase, leading to a reduction in blood flow and the development of portal hypertension. In addition, the endothelial cells that line the sinusoids may undergo changes, including the shrinkage of their fenestrations or small pores. This can affect the exchange of nutrients, hormones, and other substances between the blood and the liver cells, which can contribute to further liver damage. Treatment for cirrhosis may involve medications, lifestyle changes, or other interventions to manage the underlying causes of the condition and prevent further liver damage.",True,What are the potential effects of cirrhosis on the pressure within the liver sinusoids and the structure of hepatocyte endothelial fenestrations?,0.8212911959983857,0.031003666166089457
,"Laryngeal papilloma is a noncancerous growth that can develop on the vocal cords and other structures within the larynx. One of the most common symptoms associated with this condition is hoarseness, which is a change in the voice that makes it sound raspy or strained. Other symptoms of laryngeal papilloma may include difficulty breathing, coughing, and a feeling of tightness or discomfort in the throat. The exact cause of laryngeal papilloma is not fully understood, but it is thought that certain strains of the human papillomavirus (HPV) may play a role in its development. Treatment for laryngeal papilloma may involve surgical removal of the growth, as well as ongoing monitoring to detect any recurrence or progression of the condition.", A common symptom associated with laryngeal papilloma is hoarseness..,"Laryngeal papilloma is a noncancerous growth that can develop on the vocal cords and other structures within the larynx. One of the most common symptoms associated with this condition is hoarseness, which is a change in the voice that makes it sound raspy or strained. Other symptoms of laryngeal papilloma may include difficulty breathing, coughing, and a feeling of tightness or discomfort in the throat. The exact cause of laryngeal papilloma is not fully understood, but it is thought that certain strains of the human papillomavirus (HPV) may play a role in its development. Treatment for laryngeal papilloma may involve surgical removal of the growth, as well as ongoing monitoring to detect any recurrence or progression of the condition.",True,What is a common symptom associated with laryngeal papilloma?,0.8562740921091391,0.009989320005167102
,"In multiple myeloma, neoplastic plasma cells produce IL-1, which stimulates osteoclast maturation that will lead to bone resorption."," Neoplastic plasma cells in multiple myeloma stimulate bone resorption by producing the substance RANKL, which is a protein that binds to and activates osteoclasts, increasing their activity and causing an increase in bone resorption..","In multiple myeloma, neoplastic plasma cells stimulate osteoclast activating factor, which activates the RANK receptor on osteoclasts, leading to bone destruction.",False,"What is the role of neoplastic plasma cells in multiple myeloma in stimulating bone resorption, and what specific substance do they produce to accomplish this?",0.8370979037375561,0.019527798547930818
,"Yes, pregnant women can refuse treatment even if it may impact the health of their baby. In most cases, pregnant women have the right to make their own medical decisions, including the decision to refuse treatment. However, this decision should be made after a thorough discussion with their healthcare provider about the potential risks and benefits of the treatment. In some cases, if the refusal of treatment poses a significant risk to the health of the mother or baby, healthcare providers may need to intervene to protect their health. However, this is a complex issue and may involve legal and ethical considerations."," Pregnant women can refuse treatment even if it may impact the health of their baby. While pregnant women have a legal right to refuse treatment, they should discuss their decision with their healthcare provider and consider the risks and benefits of each treatment option..","Yes, pregnant women can refuse treatment even if it may impact the health of their baby. In most cases, pregnant women have the right to make their own medical decisions, including the decision to refuse treatment. However, this decision should be made after a thorough discussion with their healthcare provider about the potential risks and benefits of the treatment. In some cases, if the refusal of treatment poses a significant risk to the health of the mother or baby, healthcare providers may need to intervene to protect their health. However, this is a complex issue and may involve legal and ethical considerations.",True,Can pregnant women refuse treatment even if it may impact the health of their baby?,0.9598698648409595,0.20060441595081188
,"Hemoptysis and multilobar cavitary infiltrates can be caused by a number of factors, including tuberculosis, fungal infections, and lung cancer. However, in a young patient who has recently had the flu, these symptoms may be indicative of community-acquired methicillin-resistant Staphylococcus aureus (CA-MRSA) pneumonia. This is a serious and potentially life-threatening condition that can cause severe lung damage and requires prompt treatment with antibiotics. In addition to hemoptysis and multilobar cavitary infiltrates, other symptoms of CA-MRSA pneumonia may include fever, cough, and chest pain."," Hemoptysis and multilobar cavitary infiltrates are potential causes of these symptoms in a young patient who has recently had the flu, and these symptoms may be indicative of pneumonia. Specifically, these symptoms could be suggestive of viral pneumonia, which is a complication of influenza. Viral pneumonia can cause cough, fever, shortness of breath, and chest pain, among other symptoms, and it is typically treated with antiviral medications and supportive care..","Hemoptysis and multilobar cavitary infiltrates can be caused by a number of factors, including tuberculosis, fungal infections, and lung cancer. However, in a young patient who has recently had the flu, these symptoms may be indicative of community-acquired methicillin-resistant Staphylococcus aureus (CA-MRSA) pneumonia. This is a serious and potentially life-threatening condition that can cause severe lung damage and requires prompt treatment with antibiotics. In addition to hemoptysis and multilobar cavitary infiltrates, other symptoms of CA-MRSA pneumonia may include fever, cough, and chest pain.",True,"What are the potential causes of hemoptysis and multilobar cavitary infiltrates in a young patient who has recently had the flu, and what condition might these symptoms be indicative of?",0.8262259951361899,0.26449633604319744
,"Hypoxia may be caused by anemia, which is characterized by decreased levels of hematocrit and Hb."," One potential cause of hypoxia is polycythemia, which is an increase in the levels of hematocrit and Hb. Polycythemia causes the blood to become thicker and more viscous, which can make it more difficult for the blood to carry oxygen to the tissues..","Hypoxia may be caused by anemia, which is characterized by decreased levels of hematocrit and Hb.",True,"What is one potential cause of hypoxia, and how does it relate to the levels of hematocrit and Hb?",0.8439330026649157,0.06724780600043226
,Patients with Asherman syndrome will present with decreased fertility., A common presentation of fertility in patients with Asherman syndrome is decreased ovarian reserve..,Patients with Asherman syndrome will present with decreased fertility.,True,What is a common presentation of fertility in patients with Asherman syndrome?,0.9012479288374167,0.07198551647532922
,"In a anterior urethral injury, the bulbar (spongy) part of the urethra is damaged. The urethra is the tube that carries urine from the bladder out of the body. Anterior urethral injuries occur when the urethra is damaged in the front part of the body, such as during a pelvic fracture or straddle injury. The bulbar (spongy) part of the urethra is located in the penis and is the most common site of injury in anterior urethral injuries. Symptoms of an anterior urethral injury may include pain, swelling, and difficulty urinating. Treatment may include catheterization or surgery, depending on the severity of the injury."," An anterior urethral injury is a type of male urethral injury that involves damage to the first 2.5 centimeters of the urethra, which is located in the penis. Specifically, an anterior urethral injury involves damage to the bulbourethral or penile portions of the urethra..","In a anterior urethral injury, the bulbar (spongy) part of the urethra is damaged. The urethra is the tube that carries urine from the bladder out of the body. Anterior urethral injuries occur when the urethra is damaged in the front part of the body, such as during a pelvic fracture or straddle injury. The bulbar (spongy) part of the urethra is located in the penis and is the most common site of injury in anterior urethral injuries. Symptoms of an anterior urethral injury may include pain, swelling, and difficulty urinating. Treatment may include catheterization or surgery, depending on the severity of the injury.",True,Which part of the urethra is damaged in an anterior urethral injury?,0.7813882231287383,0.08371451341393807
,"Gardnerella vaginalis infection is commonly associated with a fishy odor. This odor is often most noticeable after sexual intercourse and is a common symptom of bacterial vaginosis, which is an overgrowth of bacteria in the vagina. In addition to the fishy odor, other signs and symptoms of bacterial vaginosis may include a thin, grayish-white vaginal discharge, itching or burning around the vagina, and pain or discomfort during sex. Bacterial vaginosis can be diagnosed by a healthcare provider through a physical exam and laboratory tests, such as a wet mount or vaginal pH test. Treatment for bacterial vaginosis typically involves antibiotics, which can help to clear the infection and prevent recurrence.", Gardnerella vaginalis infection is commonly associated with a fishy odor..,"Gardnerella vaginalis infection is commonly associated with a fishy odor. This odor is often most noticeable after sexual intercourse and is a common symptom of bacterial vaginosis, which is an overgrowth of bacteria in the vagina. In addition to the fishy odor, other signs and symptoms of bacterial vaginosis may include a thin, grayish-white vaginal discharge, itching or burning around the vagina, and pain or discomfort during sex. Bacterial vaginosis can be diagnosed by a healthcare provider through a physical exam and laboratory tests, such as a wet mount or vaginal pH test. Treatment for bacterial vaginosis typically involves antibiotics, which can help to clear the infection and prevent recurrence.",True,What type of odor is commonly associated with Gardnerella vaginalis infection?,0.9163789524503194,0.06992609598538882
,"Digitalis toxicity is a condition that occurs when a person has too much digitalis in their system. One of the potential symptoms of digitalis toxicity is blurry yellow vision, which is known as xanthopsia. Other symptoms may include nausea, vomiting, and changes in heart rate."," Digitalis toxicity is a common adverse effect of the drug digoxin, and one of the potential symptoms that may occur as a result of this condition is nausea..","Digitalis toxicity is a condition that occurs when a person has too much digitalis in their system. One of the potential symptoms of digitalis toxicity is blurry yellow vision, which is known as xanthopsia. Other symptoms may include nausea, vomiting, and changes in heart rate.",True,"What is digitalis toxicity, and what is one of the potential symptoms that may occur as a result of this condition?",0.749843692444855,0.11385988964970627
,"No, gastroesophageal reflux is not an absolute contraindication for bariatric surgery. Bariatric surgery, which involves reducing the size of the stomach or rerouting the digestive tract, can be an effective treatment option for individuals with obesity who have not been able to achieve significant weight loss through diet and exercise alone. While gastroesophageal reflux can be a common complication after bariatric surgery, it is not necessarily a reason to exclude a patient from undergoing the procedure. In fact, some types of bariatric surgery, such as the Roux-en-Y gastric bypass, have been shown to improve symptoms of gastroesophageal reflux in some patients. However, it is important for healthcare providers to carefully evaluate each patient's individual risk factors and medical history before recommending bariatric surgery, and to discuss the potential benefits and risks of the procedure with the patient."," Gastroesophageal reflux is not a contraindication for bariatric surgery. However, patients with gastroesophageal reflux should discuss surgical options with their provider, as certain types of bariatric surgery may exacerbate existing symptoms..","No, gastroesophageal reflux is not an absolute contraindication for bariatric surgery. Bariatric surgery, which involves reducing the size of the stomach or rerouting the digestive tract, can be an effective treatment option for individuals with obesity who have not been able to achieve significant weight loss through diet and exercise alone. While gastroesophageal reflux can be a common complication after bariatric surgery, it is not necessarily a reason to exclude a patient from undergoing the procedure. In fact, some types of bariatric surgery, such as the Roux-en-Y gastric bypass, have been shown to improve symptoms of gastroesophageal reflux in some patients. However, it is important for healthcare providers to carefully evaluate each patient's individual risk factors and medical history before recommending bariatric surgery, and to discuss the potential benefits and risks of the procedure with the patient.",True,Is gastroesophageal reflux a contraindication for bariatric surgery?,0.8441586281050358,0.0585974112520661
,"Hyperplasia is a process in which there is an increase in the number of cells in a tissue or organ due to the controlled proliferation of stem cells and differentiated cells. This can occur in response to various stimuli, such as hormonal changes or tissue damage, and can be a normal part of tissue growth and repair. However, in some cases, hyperplasia can lead to the development of abnormal growths, such as tumors. The cells involved in hyperplasia can vary depending on the tissue or organ affected, but generally include both stem cells and differentiated cells, which can divide and differentiate to produce new cells and tissues. Hyperplasia can be a reversible process if the underlying stimulus is removed, but in some cases, it can progress to more serious conditions such as dysplasia or cancer."," Hyperplasia is an increase in cell number, and it is a proliferative response of tissue to increased demand. Fibroblasts and epithelial cells are involved in the process of hyperplasia..",Hyperplasia is the cellular change that is characterized by an increased number of cells.,False,What is hyperplasia and what cells are involved in the process?,0.7514823475907007,0.030909458240540585
,Estrogen is the hormone that can cause an increase in the size and tenderness of a fibroadenoma of the breast., The hormone estrogen can cause an increase in the size and tenderness of a fibroadenoma of the breast..,Estrogen is the hormone that can cause an increase in the size and tenderness of a fibroadenoma of the breast.,True,What is the hormone that can cause an increase in the size and tenderness of a fibroadenoma of the breast?,0.9703009806748508,0.7023026466283672
,"The sartorius muscle forms the lateral border of the femoral triangle. This is a region of the upper thigh that is bounded by the inguinal ligament, the sartorius muscle, and the adductor longus muscle. The femoral triangle contains a number of important structures, including the femoral nerve, artery, and vein. Clinicians and surgeons need to be familiar with the anatomy of this region in order to properly diagnose and treat conditions that may affect these structures.", The anatomical structure that forms the lateral border of the femoral triangle is the inguinal ligament..,"The sartorius muscle forms the lateral border of the femoral triangle. This is a region of the upper thigh that is bounded by the inguinal ligament, the sartorius muscle, and the adductor longus muscle. The femoral triangle contains a number of important structures, including the femoral nerve, artery, and vein. Clinicians and surgeons need to be familiar with the anatomy of this region in order to properly diagnose and treat conditions that may affect these structures.",True,Which anatomical structure forms the lateral border of the femoral triangle?,0.7448012151987299,0.09760276212637405
,"Yes, a vasectomy can be reversed through a surgical procedure called vasectomy reversal. During this procedure, the surgeon reconnects the tubes (vas deferens) that were cut or blocked during the initial vasectomy procedure. This allows sperm to once again be present in the semen and potentially restore fertility. However, it is important to note that vasectomy reversal is not always successful, and the chances of success may depend on various factors such as the length of time since the vasectomy was performed, the age and overall health of the patient, and the specific technique used for the initial vasectomy. Additionally, the procedure can be costly and may not be covered by insurance. In cases where vasectomy reversal is not feasible or successful, other options for achieving pregnancy may include in vitro fertilization (IVF) or sperm retrieval followed by intrauterine insemination (IUI)."," Yes, it is possible to reverse a vasectomy procedure. However, this usually requires surgery and may not be successful in restoring fertility..","Yes, a vasectomy can be reversed through a surgical procedure called vasectomy reversal. During this procedure, the surgeon reconnects the tubes (vas deferens) that were cut or blocked during the initial vasectomy procedure. This allows sperm to once again be present in the semen and potentially restore fertility. However, it is important to note that vasectomy reversal is not always successful, and the chances of success may depend on various factors such as the length of time since the vasectomy was performed, the age and overall health of the patient, and the specific technique used for the initial vasectomy. Additionally, the procedure can be costly and may not be covered by insurance. In cases where vasectomy reversal is not feasible or successful, other options for achieving pregnancy may include in vitro fertilization (IVF) or sperm retrieval followed by intrauterine insemination (IUI).",True,Is it possible to reverse a vasectomy procedure?,0.9041857336279032,0.035647498147804275
,"Symptoms such as tachycardia, tachypnea, and increased shivering are associated with mild hypothermia."," Mild to moderate hypothermia is associated with symptoms such as tachycardia, tachypnea, and increased shivering..","Symptoms such as tachycardia, tachypnea, and increased shivering are associated with mild hypothermia.",True,"What level of hypothermia is associated with symptoms such as tachycardia, tachypnea, and increased shivering?",0.9630947868253729,0.5009689322721979
,"The etiology of Rocky Mountain Spotted Fever is Rickettsia rickettsii. Rocky Mountain Spotted Fever is a bacterial infection caused by the bacterium Rickettsia rickettsii. The bacterium is transmitted to humans through the bite of an infected tick, primarily the American dog tick, the Rocky Mountain wood tick, and the brown dog tick. The disease is most commonly found in the western United States, but cases have been reported in other parts of the country as well. Symptoms of Rocky Mountain Spotted Fever can include fever, headache, muscle aches, and a spotted rash on the skin. The condition can be treated with antibiotics, but early diagnosis and treatment are important to prevent serious complications.", Rocky Mountain Spotted Fever is caused by the organism Rickettsia rickettsii..,"The etiology of Rocky Mountain Spotted Fever is Rickettsia rickettsii. Rocky Mountain Spotted Fever is a bacterial infection caused by the bacterium Rickettsia rickettsii. The bacterium is transmitted to humans through the bite of an infected tick, primarily the American dog tick, the Rocky Mountain wood tick, and the brown dog tick. The disease is most commonly found in the western United States, but cases have been reported in other parts of the country as well. Symptoms of Rocky Mountain Spotted Fever can include fever, headache, muscle aches, and a spotted rash on the skin. The condition can be treated with antibiotics, but early diagnosis and treatment are important to prevent serious complications.",True,What organism is the etiology of Rocky Mountain Spotted Fever?,0.9015466893768163,0.03876327977012819
,"Hyperthyroidism can lead to hypercalcemia in patients through increased bone turnover, which is stimulated by increased levels of T3 (triiodothyronine), the active form of thyroid hormone. T3 stimulates osteoclasts, which are cells responsible for bone resorption, leading to an increase in the release of calcium from bones into the bloodstream. This process can result in hypercalcemia, which can have a variety of clinical manifestations, including muscle weakness, fatigue, and cardiac arrhythmias. In addition to bone turnover, hyperthyroidism can also increase intestinal absorption of calcium and decrease renal excretion of calcium, further contributing to hypercalcemia. The management of hypercalcemia in patients with hyperthyroidism involves treating the underlying thyroid disorder, as well as addressing the elevated calcium levels through measures such as hydration, diuresis, and medications that decrease bone resorption."," Hyperthyroidism can lead to hypercalcemia in patients via the parathyroid hormone feedback loop. Specifically, hyperthyroidism increases the serum levels of parathyroid hormone, which causes an increase in calcium reabsorption by the kidneys and an increase in bone resorption..","Primary hyperparathyroidism can cause an increase in the serum calcium level, a condition known as hypercalcemia. This is due to the overproduction of parathyroid hormone (PTH) by the parathyroid gland, which leads to an increase in bone resorption and a decrease in calcium excretion through the kidneys. As a result, calcium is released into the bloodstream, leading to hypercalcemia. Hypercalcemia can cause a variety of symptoms, including fatigue, muscle weakness, and kidney stones. Therefore, it is important for patients with primary hyperparathyroidism to have their serum calcium levels regularly monitored.",False,What is the mechanism by which hyperthyroidism can lead to hypercalcemia in patients?,0.8184910541499193,0.06468635096176314
,"Patients who present with acute onset back pain, syncope, and profound hypotension should be evaluated for a presumptive diagnosis of ruptured abdominal aortic aneurysm (AAA)."," The presumptive diagnosis for patients who present with acute onset back pain, syncope, and profound hypotension is aortic dissection. Aortic dissection is a life-threatening emergency in which the inner layer of the aorta tears, allowing blood to flow between the layers and pressurize the surrounding tissue. Symptoms of aortic dissection include acute onset back pain, especially radiating to the chest or abdomen, as well as nausea, vomiting, shortness of breath, and syncope.","Patients who present with acute onset back pain, syncope, and profound hypotension should be evaluated for a presumptive diagnosis of ruptured abdominal aortic aneurysm (AAA).",True,"What is the presumptive diagnosis for patients who present with acute onset back pain, syncope, and profound hypotension?",0.639658053718762,0.07804186898716156
,"Yes, hepatitis C virus (HCV) is among the recommended universal prenatal screening tests. This means that pregnant women are routinely tested for HCV during their prenatal care, regardless of whether or not they have any known risk factors for the virus. This is because HCV can be transmitted from mother to child during childbirth, and early detection and treatment can help reduce the risk of transmission and improve outcomes for both the mother and the baby. If you are pregnant and have concerns about hepatitis C virus, it is important to speak with your healthcare provider for guidance and support.", Hepatitis C virus is included in the recommended universal prenatal screening for sexually transmitted infections..,"Yes, hepatitis C virus (HCV) is among the recommended universal prenatal screening tests. This means that pregnant women are routinely tested for HCV during their prenatal care, regardless of whether or not they have any known risk factors for the virus. This is because HCV can be transmitted from mother to child during childbirth, and early detection and treatment can help reduce the risk of transmission and improve outcomes for both the mother and the baby. If you are pregnant and have concerns about hepatitis C virus, it is important to speak with your healthcare provider for guidance and support.",True,Is hepatitis C virus included in the recommended universal prenatal screening?,0.8413260593658209,0.03835956155649119
,"ACE inhibitors are a first line agent in the treatment of primary hypertension. Primary hypertension, also known as essential hypertension, is high blood pressure that has no identifiable cause. ACE inhibitors work by blocking the production of angiotensin II, a hormone that causes blood vessels to narrow and blood pressure to increase. By relaxing blood vessels and reducing blood volume, ACE inhibitors can help to lower blood pressure in patients with primary hypertension. Other medications that may be used to treat primary hypertension include diuretics, calcium channel blockers, and beta blockers. The choice of medication depends on the patient's individual needs and medical history.", ACE inhibitors are one of the first-line medications for the treatment of primary hypertension..,"ACE inhibitors are a first line agent in the treatment of primary hypertension. Primary hypertension, also known as essential hypertension, is high blood pressure that has no identifiable cause. ACE inhibitors work by blocking the production of angiotensin II, a hormone that causes blood vessels to narrow and blood pressure to increase. By relaxing blood vessels and reducing blood volume, ACE inhibitors can help to lower blood pressure in patients with primary hypertension. Other medications that may be used to treat primary hypertension include diuretics, calcium channel blockers, and beta blockers. The choice of medication depends on the patient's individual needs and medical history.",True,What is the role of ACE inhibitors in the treatment of primary hypertension?,0.8930462069488055,0.04150465851222034
,"Insulin has specific effects on adipose tissue that help to regulate fat metabolism. One of these effects is to stimulate fat deposition, which involves the synthesis of triglycerides from fatty acids and glycerol. This process is important for energy storage and can be increased by insulin when there is an excess of glucose in the blood. On the other hand, insulin also inhibits lipolysis, which is the breakdown of stored triglycerides into fatty acids and glycerol. This helps to prevent the release of too many fatty acids into the bloodstream, which can lead to insulin resistance and other metabolic disorders. Together, these effects of insulin on adipose tissue help to maintain energy balance and prevent the development of obesity and related health problems.", Insulin increases the storage of glucose and fatty acids in adipose tissue..,"When insulin acts on adipose tissue, it causes increased triglyceride storage and decreased lipolysis.",False,What are the effects of insulin on adipose tissue in terms of fat metabolism?,0.8331738935935549,0.005720422002674504
,"Patients with cirrhosis should be regularly screened for major complications, in particular, esophageal varices and hepatocellular carcinoma (HCC)."," Patients with cirrhosis should be regularly screened for the major complications of the disease, which include esophageal varices, hepatic encephalopathy, and hepatocellular carcinoma..","Patients with cirrhosis should be regularly screened for major complications, in particular, esophageal varices and hepatocellular carcinoma (HCC).",True,What major complications should be regularly screened for in patients with cirrhosis?,0.9482864611736594,0.3520448421474301
,"The recommended next step in management for a patient who develops fever, malaise, splinter hemorrhages, and aortic regurgitation following a dental procedure is to obtain blood cultures. These symptoms are suggestive of infective endocarditis, which is an infection of the heart valves or lining of the heart. Blood cultures can help to identify the causative organism and guide appropriate antibiotic therapy. Other diagnostic tests, such as echocardiography, may also be necessary to confirm the diagnosis and assess the extent of valve damage. Prompt treatment is essential to prevent complications, such as heart failure, embolic events, and sepsis."," The recommended next step in management is to obtain a transesophageal echocardiogram. This test will provide information about the source and severity of aortic regurgitation, which is a complication of infective endocarditis. Treatment for infective endocarditis typically includes antibiotics and, in some cases, cardiac surgery..","The recommended next step in management for a patient who develops fever, malaise, splinter hemorrhages, and aortic regurgitation following a dental procedure is to obtain blood cultures. These symptoms are suggestive of infective endocarditis, which is an infection of the heart valves or lining of the heart. Blood cultures can help to identify the causative organism and guide appropriate antibiotic therapy. Other diagnostic tests, such as echocardiography, may also be necessary to confirm the diagnosis and assess the extent of valve damage. Prompt treatment is essential to prevent complications, such as heart failure, embolic events, and sepsis.",True,"In a patient who develops fever, malaise, splinter hemorrhages, and aortic regurgitation following a dental procedure, what is the recommended next step in management?",0.6794197884354107,0.08370437610053824
,"Laryngitis is an inflammation of the larynx, which can cause hoarseness, difficulty speaking, and a sore throat. It is typically caused by a viral infection, although it can also be caused by bacterial infections, irritants, or overuse of the voice. Laryngitis is usually a self-limiting condition, meaning that it will resolve on its own within a few days to a week. Treatment may include resting the voice, drinking plenty of fluids, and using throat lozenges or sprays to soothe the throat. In some cases, antibiotics may be prescribed if the laryngitis is caused by a bacterial infection."," Laryngitis is inflammation of the larynx, and its typical cause is irritation..","Laryngitis is an inflammation of the larynx, which can cause hoarseness, difficulty speaking, and a sore throat. It is typically caused by a viral infection, although it can also be caused by bacterial infections, irritants, or overuse of the voice. Laryngitis is usually a self-limiting condition, meaning that it will resolve on its own within a few days to a week. Treatment may include resting the voice, drinking plenty of fluids, and using throat lozenges or sprays to soothe the throat. In some cases, antibiotics may be prescribed if the laryngitis is caused by a bacterial infection.",True,What is laryngitis and what is its typical cause?,0.854048001639788,0.04037232403754571
,"Tuberculosis can cause cavitary lung lesions due to the release of proteases, NO, and ROS from granulomas, which are structures formed by the immune system to contain the infection."," Tuberculosis can cause cavitary lung lesions, and granulomas are one of the major factors involved in this process. Specifically, granulomas are collections of inflammatory cells, such as macrophages and lymphocytes, that form in response to infection. In the case of tuberculosis, these granulomas help contain the spread of the infection to other parts of the body. However, while they help protect against further spread of the infection, granulomas can also lead to tissue destruction and cav","Tuberculosis can cause cavitary lung lesions due to the release of proteases, NO, and ROS from granulomas, which are structures formed by the immune system to contain the infection.",True,How can tuberculosis cause cavitary lung lesions and what is the role of granulomas in this process?,0.8627340123346494,0.043991704257055744
,"Interstitial nephritis is likely present in a patient who was given a penicillin drug and has increased BUN/creatinine, eosinophils in urine, and sterile pyuria."," A patient who was given a penicillin drug and has increased BUN/creatinine, eosinophils in urine, and sterile pyuria is likely to be diagnosed with interstitial nephritis. Interstitial nephritis is an inflammation of the kidney tissue that can cause pain, increased BUN/creatinine, changes in urination, and other symptoms. The condition is commonly associated with certain medications, including penicillins, and can also be caused by infections, autoimmune disorders","Interstitial nephritis is likely present in a patient who was given a penicillin drug and has increased BUN/creatinine, eosinophils in urine, and sterile pyuria.",True,"What condition is likely present in a patient who was given a penicillin drug and has increased BUN/creatinine, eosinophils in urine, and sterile pyuria?",0.939080992883569,0.1260671101047376
